match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T207043,GT Vs RR,GT,YashDayal,4,0,40,3,10,13,6,2,0,0
T207043,GT Vs RR,GT,RashidKhan,4,0,24,0,6,11,1,1,0,0
T207043,GT Vs RR,GT,LockieFerguson,4,0,23,3,5.75,12,0,2,0,0
T207043,GT Vs RR,GT,RahulTewatia,1,0,9,0,9,2,0,1,0,0
T207043,GT Vs RR,GT,HardikPandya,2.3,0,18,1,7.2,4,1,0,2,0
T207043,GT Vs RR,GT,VijayShankar,0.3,0,1,0,2,2,0,0,0,0
T208002,PK Vs MI,MI,BasilThampi,4,0,47,2,11.75,7,3,3,2,0
T208002,PK Vs MI,MI,JaydevUnadkat,4,0,44,1,11,8,3,3,1,0
T208002,PK Vs MI,MI,JaspritBumrah,4,0,28,1,7,6,2,0,2,0
T208002,PK Vs MI,MI,MuruganAshwin,4,0,34,1,8.5,7,2,2,0,0
T208002,PK Vs MI,MI,TymalMills,4,0,37,0,9.25,6,4,1,2,0
T208002,PK Vs MI,PK,VaibhavArora,4,0,43,1,10.75,9,2,4,2,0
T208002,PK Vs MI,PK,KagisoRabada,4,0,29,2,7.25,15,3,2,0,0
T208002,PK Vs MI,PK,ArshdeepSingh,4,0,29,0,7.25,11,2,1,0,1
T208002,PK Vs MI,PK,OdeanSmith,3,0,30,4,10,9,1,3,2,0
T208002,PK Vs MI,PK,LiamLivingstone,1,0,11,0,11,1,2,0,0,0
T208002,PK Vs MI,PK,RahulChahar,4,0,44,0,11,6,2,4,0,0
T203601,CSK Vs RCB,RCB,MohammedSiraj,4,0,37,0,9.25,11,4,2,0,1
T203601,CSK Vs RCB,RCB,JoshHazlewood,4,0,33,1,8.25,12,1,3,1,0
T203601,CSK Vs RCB,RCB,AkashDeep,4,0,58,0,14.5,6,5,4,4,0
T203601,CSK Vs RCB,RCB,GlennMaxwell,3,0,29,0,9.66,9,0,4,0,0
T203601,CSK Vs RCB,RCB,ShahbazAhmed,2,0,18,0,9,1,0,1,0,0
T203601,CSK Vs RCB,RCB,WaninduHasaranga,3,0,35,2,11.66,6,2,3,1,0
T203601,CSK Vs RCB,CSK,MoeenAli,3,0,19,0,6.33,8,3,0,0,0
T203601,CSK Vs RCB,CSK,MukeshChoudhary,3,0,40,1,13.33,4,2,2,2,0
T203601,CSK Vs RCB,CSK,MaheeshTheekshana,4,0,33,4,8.25,10,1,3,0,0
T203601,CSK Vs RCB,CSK,RavindraJadeja,4,0,39,3,9.75,10,4,2,0,0
T203601,CSK Vs RCB,CSK,ChrisJordan,2,0,20,0,10,2,3,0,0,0
T203601,CSK Vs RCB,CSK,DwayneBravo,4,0,42,1,10.5,6,4,0,6,1
T208211,GT Vs SRH,SRH,BhuvneshwarKumar,4,0,37,2,9.25,10,3,0,4,0
T208211,GT Vs SRH,SRH,MarcoJansen,4,0,27,1,6.75,8,3,0,2,0
T208211,GT Vs SRH,SRH,WashingtonSundar,3,0,14,0,4.66,7,1,0,0,0
T208211,GT Vs SRH,SRH,TNatarajan,4,0,34,2,8.5,8,4,1,1,0
T208211,GT Vs SRH,SRH,UmranMalik,4,0,39,1,9.75,8,5,0,1,0
T208211,GT Vs SRH,SRH,AidenMarkram,1,0,9,0,9,2,0,1,0,0
T208211,GT Vs SRH,GT,MohammedShami,4,0,32,0,8,8,3,1,0,0
T208211,GT Vs SRH,GT,HardikPandya,4,0,27,1,6.75,10,0,2,0,0
T208211,GT Vs SRH,GT,LockieFerguson,4,0,46,0,11.5,9,6,2,2,0
T208211,GT Vs SRH,GT,RashidKhan,4,0,28,1,7,6,2,0,0,0
T208211,GT Vs SRH,GT,DarshanNalkande,2.1,0,22,0,10.15,4,1,1,1,0
T208211,GT Vs SRH,GT,RahulTewatia,1,0,10,0,10,1,0,1,0,0
T207999,RR Vs LSG,LSG,DushmanthaChameera,4,0,22,0,5.5,14,2,0,2,0
T207999,RR Vs LSG,LSG,JasonHolder,4,0,50,2,12.5,9,3,5,0,0
T207999,RR Vs LSG,LSG,RaviBishnoi,4,0,29,0,7.25,7,3,0,3,0
T207999,RR Vs LSG,LSG,AveshKhan,4,0,31,1,7.75,9,1,2,1,0
T207999,RR Vs LSG,LSG,KrishnappaGowtham,4,0,30,2,7.5,11,0,3,0,0
T207999,RR Vs LSG,RR,TrentBoult,4,0,30,2,7.5,12,4,0,1,0
T207999,RR Vs LSG,RR,PrasidhKrishna,4,0,35,1,8.75,13,4,2,1,0
T207999,RR Vs LSG,RR,RavichandranAshwin,4,0,20,0,5,5,0,0,0,0
T207999,RR Vs LSG,RR,KuldeepSen,4,0,35,1,8.75,8,2,2,0,0
T207999,RR Vs LSG,RR,YuzvendraChahal,4,0,41,4,10.25,7,3,2,2,0
T208705,DC Vs KKR,KKR,UmeshYadav,4,0,48,1,12,8,5,3,0,1
T208705,DC Vs KKR,KKR,RasikhSalam,1,0,10,0,10,2,2,0,0,0
T208705,DC Vs KKR,KKR,PatCummins,4,0,51,0,12.75,5,4,3,2,0
T208705,DC Vs KKR,KKR,VarunChakravarthy,4,0,44,1,11,8,3,3,0,2
T208705,DC Vs KKR,KKR,SunilNarine,4,0,21,2,5.25,12,3,0,0,0
T208705,DC Vs KKR,KKR,AndreRussell,2,0,16,1,8,3,0,1,0,0
T208705,DC Vs KKR,DC,MustafizurRahman,4,0,21,0,5.25,13,2,0,0,0
T208705,DC Vs KKR,DC,ShardulThakur,2.4,0,30,2,11.25,5,3,2,0,0
T208705,DC Vs KKR,DC,KhaleelAhmed,4,0,25,3,6.25,13,4,0,0,0
T208705,DC Vs KKR,DC,AxarPatel,3,0,32,0,10.66,4,2,2,0,0
T208705,DC Vs KKR,DC,KuldeepYadav,4,0,35,4,8.75,8,2,2,2,0
T208705,DC Vs KKR,DC,RovmanPowell,1,0,17,0,17,0,1,1,1,0
T208705,DC Vs KKR,DC,LalitYadav,1,0,8,1,8,3,0,1,0,0
T204746,MI Vs RCB,RCB,DavidWilley,2,0,8,0,4,8,1,0,0,0
T204746,MI Vs RCB,RCB,MohammedSiraj,4,0,51,0,12.75,10,3,4,1,1
T204746,MI Vs RCB,RCB,WaninduHasaranga,4,0,28,2,7,10,3,1,0,0
T204746,MI Vs RCB,RCB,AkashDeep,4,1,20,1,5,14,3,0,0,0
T204746,MI Vs RCB,RCB,HarshalPatel,4,0,23,2,5.75,14,2,1,0,0
T204746,MI Vs RCB,RCB,ShahbazAhmed,2,0,19,0,9.5,4,2,1,0,0
T204746,MI Vs RCB,MI,BasilThampi,4,1,29,0,7.25,11,3,1,1,0
T204746,MI Vs RCB,MI,JaydevUnadkat,4,0,30,1,7.5,10,0,3,0,0
T204746,MI Vs RCB,MI,JaspritBumrah,4,0,31,0,7.75,8,1,1,0,0
T204746,MI Vs RCB,MI,MuruganAshwin,3,0,26,0,8.66,8,3,1,1,0
T204746,MI Vs RCB,MI,KieronPollard,3,0,24,0,8,3,1,1,1,0
T204746,MI Vs RCB,MI,DewaldBrevis,0.3,0,8,1,16,1,2,0,0,0
T209199,CSK Vs SRH,SRH,BhuvneshwarKumar,4,0,36,1,9,9,3,0,4,0
T209199,CSK Vs SRH,SRH,MarcoJansen,4,0,30,1,7.5,11,4,0,0,0
T209199,CSK Vs SRH,SRH,WashingtonSundar,4,0,21,2,5.25,7,1,0,0,0
T209199,CSK Vs SRH,SRH,TNatarajan,4,0,30,2,7.5,6,2,1,1,0
T209199,CSK Vs SRH,SRH,UmranMalik,3,0,29,0,9.66,8,4,1,0,0
T209199,CSK Vs SRH,SRH,AidenMarkram,1,0,8,1,8,3,0,1,0,0
T209199,CSK Vs SRH,CSK,MukeshChoudhary,4,0,30,1,7.5,11,2,2,0,0
T209199,CSK Vs SRH,CSK,MaheeshTheekshana,4,0,31,0,7.75,8,3,1,0,0
T209199,CSK Vs SRH,CSK,ChrisJordan,3,0,34,0,11.33,5,3,2,0,1
T209199,CSK Vs SRH,CSK,RavindraJadeja,3,0,21,0,7,4,1,0,0,0
T209199,CSK Vs SRH,CSK,MoeenAli,1,0,10,0,10,1,0,1,0,0
T209199,CSK Vs SRH,CSK,DwayneBravo,2.4,0,29,1,10.87,4,4,0,3,0
T202634,PK Vs GT,GT,MohammedShami,4,0,36,1,9,11,4,2,0,0
T202634,PK Vs GT,GT,HardikPandya,4,0,36,1,9,10,4,1,1,0
T202634,PK Vs GT,GT,LockieFerguson,4,0,33,1,8.25,10,5,0,1,0
T202634,PK Vs GT,GT,RashidKhan,4,0,22,3,5.5,10,0,1,0,0
T202634,PK Vs GT,GT,DarshanNalkande,3,0,37,2,12.33,4,4,2,1,0
T202634,PK Vs GT,GT,RahulTewatia,1,0,24,0,24,0,1,3,0,0
T202634,PK Vs GT,PK,VaibhavArora,4,0,34,0,8.5,5,5,0,0,0
T202634,PK Vs GT,PK,ArshdeepSingh,4,0,31,0,7.75,10,5,0,1,0
T202634,PK Vs GT,PK,KagisoRabada,4,0,35,2,8.75,7,5,0,0,1
T202634,PK Vs GT,PK,RahulChahar,4,0,41,1,10.25,6,3,1,1,0
T202634,PK Vs GT,PK,OdeanSmith,3,0,35,0,11.66,5,2,3,1,0
T202634,PK Vs GT,PK,LiamLivingstone,1,0,12,0,12,1,2,0,0,0
T204296,DC Vs LSG,LSG,JasonHolder,4,0,30,0,7.5,8,1,1,3,0
T204296,DC Vs LSG,LSG,KrishnappaGowtham,4,1,23,1,5.75,15,3,1,0,0
T204296,DC Vs LSG,LSG,AveshKhan,3,0,32,0,10.66,5,6,0,0,0
T204296,DC Vs LSG,LSG,RaviBishnoi,4,0,22,2,5.5,12,3,0,0,0
T204296,DC Vs LSG,LSG,AndrewTye,3,0,28,0,9.33,8,2,2,1,0
T204296,DC Vs LSG,LSG,KrunalPandya,2,0,12,0,6,2,0,0,0,0
T204296,DC Vs LSG,DC,MustafizurRahman,4,0,26,0,6.5,8,0,1,2,0
T204296,DC Vs LSG,DC,LalitYadav,4,0,21,1,5.25,10,1,0,0,0
T204296,DC Vs LSG,DC,ShardulThakur,3.4,0,29,1,7.9,9,3,1,0,0
T204296,DC Vs LSG,DC,AnrichNortje,2.2,0,35,0,15,2,3,2,0,2
T204296,DC Vs LSG,DC,AxarPatel,2,0,11,0,5.5,5,1,0,0,0
T204296,DC Vs LSG,DC,KuldeepYadav,3.4,0,31,2,8.45,6,3,1,0,0
T207856,MI Vs KKR,KKR,UmeshYadav,4,0,25,1,6.25,12,2,1,0,0
T207856,MI Vs KKR,KKR,RasikhSalam,3,0,18,0,6,6,2,0,0,0
T207856,MI Vs KKR,KKR,PatCummins,4,0,49,2,12.25,9,2,5,1,0
T207856,MI Vs KKR,KKR,SunilNarine,4,0,26,0,6.5,8,1,1,0,0
T207856,MI Vs KKR,KKR,VarunChakravarthy,4,0,32,1,8,8,2,2,0,0
T207856,MI Vs KKR,KKR,AndreRussell,1,0,9,0,9,3,2,0,0,0
T207856,MI Vs KKR,MI,BasilThampi,3,0,15,0,5,11,1,1,0,0
T207856,MI Vs KKR,MI,DanielSams,3,0,50,1,16.66,4,4,4,0,1
T207856,MI Vs KKR,MI,JaspritBumrah,3,0,26,0,8.66,7,3,1,0,0
T207856,MI Vs KKR,MI,TymalMills,3,0,38,2,12.66,5,4,2,0,0
T207856,MI Vs KKR,MI,TilakVarma,1,0,6,0,6,3,1,0,0,0
T207856,MI Vs KKR,MI,MuruganAshwin,3,0,25,2,8.33,8,0,3,0,0
T203456,RR Vs RCB,RCB,MohammedSiraj,4,0,43,0,10.75,8,1,4,2,0
T203456,RR Vs RCB,RCB,DavidWilley,4,0,29,1,7.25,8,2,1,0,0
T203456,RR Vs RCB,RCB,AkashDeep,4,0,44,0,11,6,0,4,0,1
T203456,RR Vs RCB,RCB,WaninduHasaranga,4,0,32,1,8,10,2,2,0,0
T203456,RR Vs RCB,RCB,HarshalPatel,4,0,18,1,4.5,11,1,0,2,0
T203456,RR Vs RCB,RR,TrentBoult,4,0,34,2,8.5,9,4,1,0,0
T203456,RR Vs RCB,RR,PrasidhKrishna,4,0,40,0,10,9,6,1,2,0
T203456,RR Vs RCB,RR,RavichandranAshwin,4,0,39,0,9.75,10,5,1,3,1
T203456,RR Vs RCB,RR,YuzvendraChahal,4,0,15,2,3.75,12,1,0,0,0
T203456,RR Vs RCB,RR,NavdeepSaini,3,0,36,1,12,2,4,1,1,0
T203456,RR Vs RCB,RR,YashasviJaiswal,0.1,0,6,0,36,0,0,1,0,0
T204825,LSG Vs SRH,SRH,BhuvneshwarKumar,4,0,25,0,6.25,7,1,0,0,0
T204825,LSG Vs SRH,SRH,WashingtonSundar,4,0,28,2,7,10,3,1,0,0
T204825,LSG Vs SRH,SRH,RomarioShepherd,4,0,42,2,10.5,10,3,3,1,0
T204825,LSG Vs SRH,SRH,UmranMalik,3,0,39,0,13,4,5,2,0,0
T204825,LSG Vs SRH,SRH,AbdulSamad,1,0,8,0,8,1,1,0,0,0
T204825,LSG Vs SRH,SRH,TNatarajan,4,0,26,2,6.5,6,1,0,0,0
T204825,LSG Vs SRH,LSG,JasonHolder,4,0,34,3,8.5,8,3,1,2,0
T204825,LSG Vs SRH,LSG,KrunalPandya,4,0,27,2,6.75,8,0,2,0,0
T204825,LSG Vs SRH,LSG,AveshKhan,4,0,24,4,6,15,2,1,1,0
T204825,LSG Vs SRH,LSG,AndrewTye,4,0,39,0,9.75,6,5,1,1,0
T204825,LSG Vs SRH,LSG,RaviBishnoi,4,0,29,0,7.25,5,2,0,1,1
T206118,PK Vs CSK,CSK,MukeshChoudhary,4,0,52,1,13,11,5,4,3,0
T206118,PK Vs CSK,CSK,ChrisJordan,4,0,23,2,5.75,12,0,1,1,0
T206118,PK Vs CSK,CSK,DwayneBravo,3,0,32,1,10.66,8,3,2,2,0
T206118,PK Vs CSK,CSK,RavindraJadeja,4,0,34,1,8.5,10,2,2,3,0
T206118,PK Vs CSK,CSK,DwainePretorius,4,0,30,2,7.5,11,2,1,4,0
T206118,PK Vs CSK,CSK,MoeenAli,1,0,8,0,8,3,0,1,0,0
T206118,PK Vs CSK,PK,VaibhavArora,4,0,21,2,5.25,14,3,0,1,0
T206118,PK Vs CSK,PK,KagisoRabada,3,0,28,1,9.33,11,2,2,0,2
T206118,PK Vs CSK,PK,ArshdeepSingh,2,0,13,1,6.5,5,2,0,0,0
T206118,PK Vs CSK,PK,OdeanSmith,2,0,14,1,7,6,1,1,0,0
T206118,PK Vs CSK,PK,RahulChahar,4,0,25,3,6.25,9,1,1,0,0
T206118,PK Vs CSK,PK,LiamLivingstone,3,0,25,2,8.33,7,2,1,1,0
T205181,GT Vs DC,DC,MustafizurRahman,4,0,23,3,5.75,7,1,0,1,0
T205181,GT Vs DC,DC,ShardulThakur,4,0,42,0,10.5,6,4,1,2,1
T205181,GT Vs DC,DC,KhaleelAhmed,4,0,34,2,8.5,7,5,0,0,0
T205181,GT Vs DC,DC,AxarPatel,4,0,37,0,9.25,7,1,3,0,0
T205181,GT Vs DC,DC,KuldeepYadav,4,0,32,1,8,10,3,1,0,0
T205181,GT Vs DC,GT,MohammedShami,4,0,30,2,7.5,10,5,0,0,0
T205181,GT Vs DC,GT,HardikPandya,4,0,22,1,5.5,11,2,0,0,0
T205181,GT Vs DC,GT,LockieFerguson,4,0,28,4,7,12,5,0,1,0
T205181,GT Vs DC,GT,RashidKhan,4,0,30,1,7.5,9,1,1,1,0
T205181,GT Vs DC,GT,VarunAaron,1,0,7,0,7,2,1,0,0,0
T205181,GT Vs DC,GT,VijayShankar,1,0,14,0,14,2,3,0,1,0
T205181,GT Vs DC,GT,RahulTewatia,2,0,22,0,11,3,1,2,0,0
T209847,RR Vs MI,MI,JaspritBumrah,4,0,17,3,4.25,16,3,0,0,0
T209847,RR Vs MI,MI,DanielSams,4,0,32,0,8,10,2,2,2,0
T209847,RR Vs MI,MI,BasilThampi,1,0,26,0,26,1,2,3,0,0
T209847,RR Vs MI,MI,MuruganAshwin,3,0,32,0,10.66,6,2,2,3,0
T209847,RR Vs MI,MI,TymalMills,4,0,35,3,8.75,10,3,2,0,0
T209847,RR Vs MI,MI,KieronPollard,4,0,46,1,11.5,5,5,2,1,0
T209847,RR Vs MI,RR,TrentBoult,4,0,29,1,7.25,11,3,1,1,0
T209847,RR Vs MI,RR,PrasidhKrishna,4,0,37,1,9.25,13,4,1,5,1
T209847,RR Vs MI,RR,NavdeepSaini,3,0,36,2,12,8,4,2,1,1
T209847,RR Vs MI,RR,RavichandranAshwin,4,0,30,1,7.5,6,0,2,0,0
T209847,RR Vs MI,RR,YuzvendraChahal,4,0,26,2,6.5,11,2,1,1,0
T209847,RR Vs MI,RR,RiyanParag,1,0,11,0,11,1,0,1,0,0
T203227,PK Vs KKR,KKR,UmeshYadav,4,1,23,4,5.75,13,2,1,0,1
T203227,PK Vs KKR,KKR,TimSouthee,4,0,36,2,9,14,5,2,0,1
T203227,PK Vs KKR,KKR,ShivamMavi,2,0,39,1,19.5,4,3,4,2,0
T203227,PK Vs KKR,KKR,VarunChakravarthy,4,0,14,0,3.5,14,0,0,2,0
T203227,PK Vs KKR,KKR,SunilNarine,4,0,23,1,5.75,13,1,1,2,0
T203227,PK Vs KKR,KKR,AndreRussell,0.2,0,0,1,0,2,0,0,0,0
T203227,PK Vs KKR,PK,ArshdeepSingh,3,0,32,0,10.66,9,5,1,0,1
T203227,PK Vs KKR,PK,KagisoRabada,3,0,23,1,7.66,8,3,0,1,0
T203227,PK Vs KKR,PK,OdeanSmith,2,0,39,1,19.5,4,3,4,0,1
T203227,PK Vs KKR,PK,RahulChahar,4,1,13,2,3.25,13,0,0,1,0
T203227,PK Vs KKR,PK,HarpreetBrar,2,0,20,0,10,4,0,2,1,0
T203227,PK Vs KKR,PK,LiamLivingstone,0.3,0,13,0,26,0,0,2,0,0
T207058,CSK Vs LSG,LSG,AveshKhan,4,0,38,2,9.5,12,5,2,0,0
T207058,CSK Vs LSG,LSG,DushmanthaChameera,4,0,49,0,12.25,6,6,2,1,0
T207058,CSK Vs LSG,LSG,AndrewTye,4,0,40,2,10,10,6,1,1,0
T207058,CSK Vs LSG,LSG,KrunalPandya,3,0,36,0,12,3,3,2,1,0
T207058,CSK Vs LSG,LSG,RaviBishnoi,4,0,24,2,6,11,3,0,0,0
T207058,CSK Vs LSG,LSG,DeepakHooda,1,0,12,0,12,2,1,1,0,0
T207058,CSK Vs LSG,CSK,MukeshChoudhary,3.3,0,39,0,11.14,8,4,2,3,0
T207058,CSK Vs LSG,CSK,TusharDeshpande,4,0,40,1,10,9,6,1,1,0
T207058,CSK Vs LSG,CSK,DwayneBravo,4,0,35,1,8.75,6,2,1,3,0
T207058,CSK Vs LSG,CSK,RavindraJadeja,2,0,21,0,10.5,3,2,1,0,0
T207058,CSK Vs LSG,CSK,MoeenAli,1,0,14,0,14,1,1,1,0,0
T207058,CSK Vs LSG,CSK,DwainePretorius,4,0,31,2,7.75,9,1,1,3,0
T207058,CSK Vs LSG,CSK,ShivamDube,1,0,25,0,25,0,2,2,2,0
T203578,KKR Vs RCB,RCB,DavidWilley,2,0,7,0,3.5,6,0,0,0,0
T203578,KKR Vs RCB,RCB,MohammedSiraj,4,0,25,1,6.25,13,4,0,0,0
T203578,KKR Vs RCB,RCB,AkashDeep,3.5,0,45,3,11.73,10,5,3,0,1
T203578,KKR Vs RCB,RCB,WaninduHasaranga,4,0,20,4,5,15,0,2,0,0
T203578,KKR Vs RCB,RCB,HarshalPatel,4,2,11,2,2.75,19,2,0,0,0
T203578,KKR Vs RCB,RCB,ShahbazAhmed,1,0,16,0,16,2,0,2,1,0
T203578,KKR Vs RCB,KKR,UmeshYadav,4,0,16,2,4,14,2,0,0,0
T203578,KKR Vs RCB,KKR,TimSouthee,4,0,20,3,5,16,2,0,2,0
T203578,KKR Vs RCB,KKR,AndreRussell,2.2,0,36,0,15.42,6,2,3,1,1
T203578,KKR Vs RCB,KKR,SunilNarine,4,0,12,1,3,13,0,0,0,0
T203578,KKR Vs RCB,KKR,VarunChakravarthy,4,0,33,1,8.25,11,3,2,1,0
T203578,KKR Vs RCB,KKR,VenkateshIyer,1,0,10,0,10,2,2,0,0,0
T205314,RR Vs SRH,SRH,BhuvneshwarKumar,4,0,29,1,7.25,14,2,2,1,2
T205314,RR Vs SRH,SRH,RomarioShepherd,4,0,33,1,8.25,12,3,2,1,0
T205314,RR Vs SRH,SRH,UmranMalik,4,0,39,2,9.75,12,4,2,2,1
T205314,RR Vs SRH,SRH,WashingtonSundar,3,0,47,0,15.66,3,1,5,0,1
T205314,RR Vs SRH,SRH,TNatarajan,4,0,43,2,10.75,8,5,2,2,0
T205314,RR Vs SRH,SRH,AbhishekSharma,1,0,15,0,15,1,1,1,0,0
T205314,RR Vs SRH,RR,TrentBoult,4,1,23,2,5.75,16,2,1,3,0
T205314,RR Vs SRH,RR,PrasidhKrishna,4,1,16,2,4,16,1,1,0,0
T205314,RR Vs SRH,RR,NathanCoulter-Nile,3,0,48,0,16,4,5,3,1,1
T205314,RR Vs SRH,RR,RavichandranAshwin,4,0,21,0,5.25,8,1,0,0,0
T205314,RR Vs SRH,RR,YuzvendraChahal,4,0,22,3,5.5,8,1,0,0,0
T202349,LSG Vs GT,GT,MohammedShami,4,0,25,3,6.25,13,4,0,0,0
T202349,LSG Vs GT,GT,VarunAaron,4,0,45,2,11.25,5,6,1,3,0
T202349,LSG Vs GT,GT,LockieFerguson,4,0,24,0,6,11,1,1,1,0
T202349,LSG Vs GT,GT,HardikPandya,4,0,37,0,9.25,10,6,1,0,0
T202349,LSG Vs GT,GT,RashidKhan,4,0,27,1,6.75,8,0,2,0,0
T202349,LSG Vs GT,LSG,DushmanthaChameera,3,0,22,2,7.33,11,4,0,1,0
T202349,LSG Vs GT,LSG,AveshKhan,3.4,0,33,1,9,10,5,1,0,0
T202349,LSG Vs GT,LSG,MohsinKhan,2,0,18,0,9,4,3,0,0,0
T202349,LSG Vs GT,LSG,RaviBishnoi,4,0,34,0,8.5,11,3,2,2,0
T202349,LSG Vs GT,LSG,KrunalPandya,4,0,17,1,4.25,12,1,0,0,0
T202349,LSG Vs GT,LSG,DeepakHooda,3,0,31,1,10.33,3,2,2,0,0
T208141,RCB Vs PK,PK,SandeepSharma,4,0,37,0,9.25,10,4,2,0,0
T208141,RCB Vs PK,PK,ArshdeepSingh,4,0,31,1,7.75,11,0,2,3,0
T208141,RCB Vs PK,PK,OdeanSmith,4,0,52,0,13,9,5,4,1,0
T208141,RCB Vs PK,PK,RahulChahar,4,0,22,1,5.5,8,0,0,1,0
T208141,RCB Vs PK,PK,HarpreetBrar,3,0,38,0,12.66,5,0,4,1,0
T208141,RCB Vs PK,PK,LiamLivingstone,1,0,14,0,14,1,0,1,1,0
T208141,RCB Vs PK,RCB,DavidWilley,3,0,28,0,9.33,5,3,1,0,0
T208141,RCB Vs PK,RCB,MohammedSiraj,4,0,59,2,14.75,9,3,4,6,0
T208141,RCB Vs PK,RCB,ShahbazAhmed,1,0,6,0,6,3,1,0,0,0
T208141,RCB Vs PK,RCB,AkashDeep,3,0,38,1,12.66,4,2,3,0,0
T208141,RCB Vs PK,RCB,WaninduHasaranga,4,0,40,1,10,10,1,4,1,0
T208141,RCB Vs PK,RCB,HarshalPatel,4,0,36,1,9,10,1,2,5,0
T205838,MI Vs DC,DC,ShardulThakur,4,0,47,0,11.75,8,3,4,1,0
T205838,MI Vs DC,DC,KhaleelAhmed,4,0,27,2,6.75,13,5,0,0,0
T205838,MI Vs DC,DC,AxarPatel,4,0,40,0,10,3,4,1,0,0
T205838,MI Vs DC,DC,KamleshNagarkoti,2,0,29,0,14.5,4,5,1,1,0
T205838,MI Vs DC,DC,KuldeepYadav,4,0,18,3,4.5,8,0,0,0,0
T205838,MI Vs DC,DC,LalitYadav,2,0,15,0,7.5,2,1,0,0,0
T205838,MI Vs DC,MI,DanielSams,4,0,57,0,14.25,4,6,3,2,0
T205838,MI Vs DC,MI,JaspritBumrah,3.2,0,43,0,12.9,4,7,1,0,0
T205838,MI Vs DC,MI,BasilThampi,4,0,35,3,8.75,11,2,2,3,0
T205838,MI Vs DC,MI,MuruganAshwin,4,0,14,2,3.5,14,1,0,0,0
T205838,MI Vs DC,MI,TymalMills,3,0,26,1,8.66,6,2,1,2,0
T201512,CSK Vs KKR,KKR,UmeshYadav,4,0,20,2,5,15,1,1,2,1
T201512,CSK Vs KKR,KKR,ShivamMavi,4,0,35,0,8.75,12,3,2,1,1
T201512,CSK Vs KKR,KKR,VarunChakravarthy,4,0,23,1,5.75,11,1,1,1,0
T201512,CSK Vs KKR,KKR,SunilNarine,4,0,15,0,3.75,10,0,0,0,0
T201512,CSK Vs KKR,KKR,AndreRussell,4,0,38,1,9.5,7,5,1,0,0
T201512,CSK Vs KKR,CSK,TusharDeshpande,3,0,23,0,7.66,9,4,0,0,0
T201512,CSK Vs KKR,CSK,AdamMilne,2.3,0,19,0,7.6,9,2,1,0,0
T201512,CSK Vs KKR,CSK,MitchellSantner,4,0,31,1,7.75,5,1,1,0,0
T201512,CSK Vs KKR,CSK,DwayneBravo,4,0,20,3,5,11,2,0,0,0
T201512,CSK Vs KKR,CSK,ShivamDube,1,0,11,0,11,1,2,0,0,0
T201512,CSK Vs KKR,CSK,RavindraJadeja,4,0,25,0,6.25,8,1,1,0,0
T208201,GT Vs CSK,CSK,DeepakChahar,4,0,38,1,9.5,5,3,1,0,0
T208201,GT Vs CSK,CSK,TusharDeshpande,4,0,56,0,14,4,7,3,0,0
T208201,GT Vs CSK,CSK,MaheeshTheekshana,4,0,36,0,9,8,3,2,0,0
T208201,GT Vs CSK,CSK,RavindraJadeja,4,0,38,1,9.5,3,3,1,0,0
T208201,GT Vs CSK,CSK,MatheeshaPathirana,4,0,44,2,11,7,4,2,2,0
T208201,GT Vs CSK,GT,MohammedShami,3,0,29,0,9.66,5,4,0,0,0
T208201,GT Vs CSK,GT,HardikPandya,1,0,14,0,14,1,1,1,1,0
T208201,GT Vs CSK,GT,RashidKhan,3,0,44,0,14.66,2,4,3,0,0
T208201,GT Vs CSK,GT,NoorAhmad,3,0,17,2,5.66,6,0,0,3,0
T208201,GT Vs CSK,GT,JoshLittle,2,0,30,0,15,1,0,3,0,0
T208201,GT Vs CSK,GT,MohitSharma,3,0,36,3,12,4,2,3,0,0
T203496,GT Vs MI,MI,JasonBehrendorff,4,0,28,0,7,8,4,0,0,0
T203496,GT Vs MI,MI,CameronGreen,3,0,35,0,11.66,4,3,2,0,0
T203496,GT Vs MI,MI,AkashMadhwal,4,0,52,1,13,7,3,4,0,2
T203496,GT Vs MI,MI,ChrisJordan,4,0,56,0,14,6,6,3,4,0
T203496,GT Vs MI,MI,PiyushChawla,3,0,45,1,15,0,2,3,1,0
T203496,GT Vs MI,MI,KumarKartikeya,2,0,15,0,7.5,2,0,1,0,0
T203496,GT Vs MI,GT,MohammedShami,3,0,41,2,13.66,6,6,2,0,0
T203496,GT Vs MI,GT,HardikPandya,2,0,24,0,12,4,3,1,1,0
T203496,GT Vs MI,GT,RashidKhan,4,0,33,2,8.25,8,5,0,1,0
T203496,GT Vs MI,GT,NoorAhmad,4,0,35,0,8.75,8,1,2,1,1
T203496,GT Vs MI,GT,JoshLittle,3,0,26,1,8.66,6,2,1,1,0
T203496,GT Vs MI,GT,MohitSharma,2.2,0,10,5,4.28,9,0,1,0,0
T203571,MI Vs LSG,LSG,KrunalPandya,4,0,38,0,9.5,7,5,1,0,0
T203571,MI Vs LSG,LSG,KrishnappaGowtham,1,0,8,0,8,4,2,0,0,0
T203571,MI Vs LSG,LSG,Naveen-ul-Haq,4,0,38,4,9.5,10,3,2,3,0
T203571,MI Vs LSG,LSG,YashThakur,4,0,34,3,8.5,12,3,2,2,0
